I0,I1,I2,I3,I4,I5,I6,I7
224.395401,224.077148,3.535797,224.395401,2.014222,0.179882,0.000000,91.000000
224.395401,224.077148,3.537086,224.395401,2.014477,-0.222364,0.000000,104.000000
224.395401,224.077148,3.538375,224.395401,2.014731,-0.100235,0.000000,101.000000
224.395401,224.077148,3.539652,224.395401,2.014986,0.087054,0.000000,95.000000
224.395401,224.077148,3.540843,224.395401,2.015240,0.212747,0.000000,91.000000
224.395401,224.077148,3.542114,224.395401,2.015495,-0.232020,0.000000,105.000000
224.395401,224.077148,3.543537,224.395401,2.015750,0.187936,0.000000,91.000000
224.395401,224.077148,3.544917,224.395401,2.016005,-0.185181,0.000000,103.000000
224.395401,224.077148,3.546130,224.395401,2.016259,-0.069888,0.000000,99.000000
224.395401,224.077148,3.547259,224.395401,2.016514,0.078239,0.000000,95.000000
224.395401,224.077148,3.548204,224.395401,2.016768,-0.349961,0.000000,108.000000
224.395401,224.077148,3.549537,224.395401,2.017023,0.213670,0.000000,91.000000
224.395401,224.077148,3.550982,224.395401,2.017278,0.081818,0.000000,95.000000
224.395401,224.077148,3.552315,224.395401,2.017532,-0.177958,0.000000,103.000000
224.395401,224.077148,3.553604,224.395401,2.017787,0.077746,0.000000,95.000000
224.395401,224.077148,3.554638,224.395401,2.018042,0.142558,0.000000,93.000000
224.395401,224.077148,3.555427,224.395401,2.018296,0.094375,0.000000,95.000000
224.395401,224.077148,3.556555,224.395401,2.018551,-0.159932,0.000000,103.000000
224.395401,224.077148,3.557616,224.395401,2.018806,-0.161006,0.000000,103.000000
224.395401,224.077148,3.558667,224.395401,2.019061,0.346559,0.000000,87.000000
224.395401,224.077148,3.559592,224.395401,2.019315,-0.196156,0.000000,104.000000
224.395401,224.077148,3.560630,224.395401,2.019570,0.124677,0.000000,94.000000
224.395401,224.077148,3.561776,224.395401,2.019825,-0.138260,0.000000,102.000000
224.395401,224.077148,3.562938,224.395401,2.020079,0.055450,0.000000,96.000000
224.395401,224.077148,3.563972,224.395401,2.020334,0.121470,0.000000,94.000000
224.395401,224.077148,3.564926,224.395401,2.020589,0.007334,0.000000,98.000000
224.395401,224.077148,3.565749,224.395401,2.020843,-0.113593,0.000000,102.000000
224.395401,224.077148,3.566953,224.395401,2.021098,-0.125454,0.000000,102.000000
224.395401,224.077148,3.568239,224.395401,2.021353,-0.383541,0.000000,110.000000
224.395401,224.077148,3.569492,224.395401,2.021607,-0.080666,0.000000,101.000000
224.395401,224.077148,3.571052,224.395401,2.021862,0.288524,0.000000,89.000000
224.395401,224.077148,3.572683,224.395401,2.022116,0.016484,0.000000,97.000000
224.395401,224.077148,3.574281,224.395401,2.022371,0.052815,0.000000,96.000000
224.395401,224.077148,3.575841,224.395401,2.022626,0.149374,0.000000,93.000000
224.395401,224.077148,3.577344,224.395401,2.022881,-0.004705,0.000000,99.000000
224.395401,224.077148,3.578868,224.395401,2.023135,0.039916,0.000000,97.000000
224.395401,224.077148,3.580325,224.395401,2.023390,0.126022,0.000000,95.000000
224.395401,224.077148,3.581633,224.395401,2.023644,-0.451154,0.000000,112.000000
254.395401,224.077148,3.582924,224.425323,16.954565,0.062992,14.954199,1874.000000
254.395401,224.174881,3.584344,224.574860,37.269344,20.865507,39.877865,1859.000000
254.395401,224.529572,3.585903,224.849030,61.659943,63.527569,64.801529,1281.000000
254.395401,224.754715,3.586707,225.247803,90.081818,42.536385,89.725197,2845.000000
254.395401,224.795883,3.585130,225.771194,117.051674,21.767160,114.648865,4357.000000
254.395401,225.071243,3.582163,226.419220,139.144974,48.791599,139.572495,4201.000000
254.395401,225.405365,3.573368,227.191849,167.607086,62.311413,164.496140,4675.000000
254.395401,225.694382,3.553741,228.089096,194.304077,58.186779,189.419769,5650.000000
254.395401,226.147095,3.522050,229.110962,217.511719,84.798271,214.343399,5543.000000
254.395401,226.689301,3.475288,230.257462,246.153305,103.543587,239.267044,5855.000000
254.395401,227.220062,3.410103,231.528580,274.832306,105.192497,264.190674,6712.000000
254.395401,227.921906,3.341927,232.924286,297.836426,134.232071,289.114319,6521.000000
254.395401,228.763412,3.225951,234.444641,326.376984,160.724472,314.037964,6585.000000
254.395401,229.634018,3.080488,236.089584,351.971802,172.177353,338.961578,7033.000000
254.395401,230.619186,2.932578,237.859177,379.180084,194.856781,363.885223,7176.000000
254.395401,231.761032,2.715075,239.753357,401.070465,220.554977,388.808838,7056.000000
254.395401,232.989090,2.458206,241.622620,383.674377,238.626160,363.885223,3323.000000
254.395401,234.064194,2.159006,243.367294,366.318939,219.212952,338.961578,3388.000000
254.395401,235.244095,1.815062,244.987305,338.439911,235.769394,314.037964,1981.000000
254.395401,236.624390,1.427488,246.482727,312.900665,265.014099,289.114319,246.000000
254.395401,237.869675,0.995863,247.853531,292.387421,252.401474,264.190674,80.000000
254.395401,239.084656,0.521330,249.099731,267.025085,245.101883,239.267044,-576.000000
254.395401,240.313950,0.007827,250.221283,241.774277,245.638275,214.343414,-1393.000000
254.395401,241.520416,-0.428776,251.218246,217.242065,239.863327,189.419785,-1986.000000
254.395401,242.531967,-1.023069,252.090561,197.104599,210.754608,164.496140,-1703.000000
254.395401,243.412918,-1.655906,252.838272,171.915619,184.913712,139.572510,-1682.000000
254.395401,244.531082,-2.308556,253.461349,138.132233,219.124863,114.648880,-3836.000000
254.395401,245.762009,-2.840163,253.959824,112.309990,235.355209,89.725212,-5167.000000
254.395401,246.658020,-3.527156,254.333679,91.136757,189.616730,64.801544,-4389.000000
254.395401,247.447067,-4.216687,254.395401,23.220823,163.780869,0.000000,-4416.000000
254.395401,248.174438,-4.641303,254.395401,18.289745,156.354111,0.000000,-4338.000000
254.395401,249.273193,-5.203908,254.395401,7.433209,204.320496,0.000000,-6200.000000
254.395401,250.133636,-5.626931,254.395401,12.192390,197.005859,0.000000,-5818.000000
254.395401,250.582016,-6.192387,254.395401,12.965406,117.411339,0.000000,-3273.000000
254.395401,251.238297,-6.873878,254.395401,1.650459,133.676285,0.000000,-4147.000000
