I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
0.000000,-14.854832,215.746292,216.146988,0.000000,0.000000,0.000000,21835.000000,9564.000000,8007.000000,302.000000,249.000000,67.000000,64.000000,16380.000000,11021.000000
0.000000,-14.903620,215.746292,216.131683,0.000000,0.000000,0.000000,21835.000000,9564.000000,8007.000000,302.000000,249.000000,67.000000,64.000000,16404.000000,11036.000000
0.000000,-15.083233,215.746292,216.096802,0.000000,0.000000,0.000000,21845.000000,9564.000000,8007.000000,302.000000,249.000000,67.000000,65.000000,16439.000000,11060.000000
0.000000,-15.276931,215.746292,216.085480,0.000000,0.000000,0.000000,21984.000000,9694.000000,8007.000000,306.000000,249.000000,199.000000,67.000000,16457.000000,11075.000000
0.000000,-15.672256,215.746292,216.080490,0.000000,0.000000,0.000000,22001.000000,9694.000000,8007.000000,306.000000,249.000000,64.000000,67.000000,16492.000000,11099.000000
0.000000,-16.007372,215.746292,216.051498,0.000000,0.000000,0.000000,22007.000000,9694.000000,8007.000000,306.000000,249.000000,65.000000,67.000000,16515.000000,11115.000000
0.000000,-16.592712,215.746292,216.038696,0.000000,0.000000,0.000000,22146.000000,9694.000000,8140.000000,306.000000,253.000000,67.000000,64.000000,16551.000000,11132.000000
0.000000,-17.026052,215.746292,216.064560,0.000000,0.000000,0.000000,22146.000000,9694.000000,8140.000000,306.000000,253.000000,67.000000,64.000000,16574.000000,11148.000000
0.000000,-17.710070,215.746292,216.069641,0.000000,0.000000,0.000000,22163.000000,9694.000000,8140.000000,306.000000,253.000000,67.000000,64.000000,16607.000000,11172.000000
0.000000,-18.171175,215.746292,216.075699,0.000000,0.000000,0.000000,22303.000000,9823.000000,8140.000000,312.000000,253.000000,64.000000,65.000000,16625.000000,11188.000000
0.000000,-18.945589,215.746292,216.078384,0.000000,0.000000,0.000000,22313.000000,9823.000000,8140.000000,312.000000,253.000000,64.000000,67.000000,16661.000000,11210.000000
0.000000,-19.495270,215.746292,216.078857,0.000000,0.000000,0.000000,22321.000000,9823.000000,8140.000000,312.000000,253.000000,64.000000,67.000000,16685.000000,11226.000000
0.000000,-20.324932,215.746292,216.079056,0.000000,0.000000,0.000000,22473.000000,9823.000000,8271.000000,312.000000,257.000000,67.000000,199.000000,16719.000000,11246.000000
0.000000,-20.919651,215.746292,216.079102,0.000000,0.000000,0.000000,22473.000000,9823.000000,8271.000000,312.000000,257.000000,67.000000,199.000000,16743.000000,11262.000000
0.000000,-21.849670,215.746292,216.079102,0.000000,0.000000,0.000000,22480.000000,9823.000000,8271.000000,312.000000,257.000000,67.000000,64.000000,16778.000000,11286.000000
0.000000,-22.490286,215.746292,216.079102,0.000000,0.000000,0.000000,22490.000000,9823.000000,8271.000000,312.000000,257.000000,67.000000,64.000000,16802.000000,11301.000000
0.000000,-23.456793,215.746292,216.079102,0.000000,0.000000,0.000000,22629.000000,9954.000000,8271.000000,317.000000,257.000000,199.000000,67.000000,16830.000000,11325.000000
0.000000,-23.951353,215.746292,216.079102,0.000000,0.000000,0.000000,22636.000000,9954.000000,8271.000000,317.000000,257.000000,64.000000,67.000000,16853.000000,11341.000000
0.000000,-24.409098,215.746292,216.079102,0.000000,0.000000,0.000000,22642.000000,9954.000000,8271.000000,317.000000,257.000000,64.000000,67.000000,16889.000000,11364.000000
0.000000,-24.603800,215.746292,216.079102,0.000000,0.000000,0.000000,22642.000000,9954.000000,8271.000000,317.000000,257.000000,64.000000,67.000000,16913.000000,11380.000000
0.000000,-24.765497,215.746292,216.159256,0.000000,0.000000,0.000000,22650.000000,9954.000000,8271.000000,317.000000,257.000000,64.000000,75.000000,16949.000000,11403.000000
0.000000,-24.836914,215.746292,216.192352,0.000000,0.000000,0.000000,22801.000000,9954.000000,8403.000000,317.000000,261.000000,99.000000,64.000000,16971.000000,11415.000000
0.000000,-24.925611,215.746292,216.287094,0.000000,0.000000,0.000000,22810.000000,9954.000000,8403.000000,317.000000,261.000000,99.000000,65.000000,17006.000000,11439.000000
0.000000,-24.964783,215.746292,216.340317,0.000000,0.000000,0.000000,22821.000000,9954.000000,8403.000000,317.000000,261.000000,99.000000,67.000000,17030.000000,11455.000000
0.000000,-24.997547,215.746292,216.404831,0.000000,0.000000,0.000000,22969.000000,10088.000000,8403.000000,322.000000,261.000000,199.000000,67.000000,17057.000000,11479.000000
0.000000,-25.004560,215.746292,216.449509,0.000000,0.000000,0.000000,22986.000000,10088.000000,8403.000000,322.000000,261.000000,99.000000,67.000000,17078.000000,11494.000000
0.000000,-24.987219,215.746292,216.497314,0.000000,0.000000,0.000000,23132.000000,10088.000000,8536.000000,322.000000,264.000000,107.000000,199.000000,17113.000000,11513.000000
0.000000,-24.972712,215.746292,216.510910,0.000000,0.000000,0.000000,23279.000000,10223.000000,8536.000000,325.000000,264.000000,97.000000,64.000000,17127.000000,11529.000000
0.000000,-24.958143,215.746292,216.516907,0.000000,0.000000,0.000000,23298.000000,10223.000000,8536.000000,325.000000,264.000000,99.000000,65.000000,17162.000000,11553.000000
0.000000,-24.963902,215.746292,216.517960,0.000000,0.000000,0.000000,23436.000000,10353.000000,8536.000000,330.000000,264.000000,199.000000,65.000000,17178.000000,11569.000000
0.000000,-24.992247,215.746292,216.455856,0.000000,0.000000,0.000000,23459.000000,10353.000000,8536.000000,330.000000,264.000000,64.000000,67.000000,17213.000000,11592.000000
0.000000,-25.000736,215.746292,216.422165,0.000000,0.000000,0.000000,23459.000000,10353.000000,8536.000000,330.000000,264.000000,64.000000,67.000000,17236.000000,11608.000000
0.000000,-25.003660,215.746292,216.394379,0.000000,0.000000,0.000000,23602.000000,10353.000000,8667.000000,330.000000,269.000000,67.000000,199.000000,17270.000000,11628.000000
0.000000,-25.008980,215.746292,216.417618,0.000000,0.000000,0.000000,23620.000000,10353.000000,8667.000000,330.000000,269.000000,67.000000,64.000000,17291.000000,11643.000000
0.000000,-25.014328,215.746292,216.427872,0.000000,0.000000,0.000000,23767.000000,10489.000000,8667.000000,334.000000,269.000000,64.000000,65.000000,17319.000000,11666.000000
0.000000,-25.016691,215.746292,216.412094,0.000000,0.000000,0.000000,23775.000000,10489.000000,8667.000000,334.000000,269.000000,65.000000,67.000000,17343.000000,11682.000000
0.000000,-25.006870,215.746292,216.374634,0.000000,0.000000,0.000000,23792.000000,10489.000000,8667.000000,334.000000,269.000000,67.000000,67.000000,17378.000000,11706.000000
0.000000,-25.005701,215.746292,216.354248,0.000000,0.000000,0.000000,23792.000000,10489.000000,8667.000000,334.000000,269.000000,67.000000,67.000000,17402.000000,11722.000000
0.000000,-25.006712,215.746292,216.345261,0.000000,0.000000,0.000000,23932.000000,10489.000000,8797.000000,334.000000,273.000000,67.000000,199.000000,17437.000000,11742.000000
0.000000,-25.011187,215.746292,216.343674,0.000000,0.000000,0.000000,24097.000000,10620.000000,8797.000000,339.000000,273.000000,99.000000,64.000000,17449.000000,11757.000000
0.000000,-25.010920,215.746292,216.342987,0.000000,0.000000,0.000000,24245.000000,10751.000000,8797.000000,344.000000,273.000000,199.000000,64.000000,17476.000000,11780.000000
0.000000,-25.014227,215.746292,216.342850,0.000000,0.000000,0.000000,24261.000000,10751.000000,8797.000000,344.000000,273.000000,64.000000,67.000000,17498.000000,11796.000000
0.000000,-25.012793,215.746292,216.342804,0.000000,0.000000,0.000000,24276.000000,10751.000000,8797.000000,344.000000,273.000000,65.000000,67.000000,17533.000000,11820.000000
0.000000,-25.009977,215.746292,216.342804,0.000000,0.000000,0.000000,24276.000000,10751.000000,8797.000000,344.000000,273.000000,65.000000,67.000000,17557.000000,11836.000000
0.000000,-25.014936,215.746292,216.342804,0.000000,0.000000,0.000000,24425.000000,10751.000000,8929.000000,344.000000,277.000000,67.000000,199.000000,17593.000000,11855.000000
0.000000,-25.011520,215.746292,216.342804,0.000000,0.000000,0.000000,24564.000000,10881.000000,8929.000000,349.000000,277.000000,199.000000,64.000000,17610.000000,11871.000000
0.000000,-25.009295,215.746292,216.342804,0.000000,0.000000,0.000000,24576.000000,10881.000000,8929.000000,349.000000,277.000000,64.000000,64.000000,17645.000000,11895.000000
0.000000,-25.007450,215.746292,216.342804,0.000000,0.000000,0.000000,24605.000000,10881.000000,8929.000000,349.000000,277.000000,99.000000,67.000000,17665.000000,11911.000000
0.000000,-25.013386,215.746292,216.342804,0.000000,0.000000,0.000000,24613.000000,10881.000000,8929.000000,349.000000,277.000000,99.000000,67.000000,17701.000000,11934.000000
0.000000,-25.010408,215.746292,216.342804,0.000000,0.000000,0.000000,24613.000000,10881.000000,8929.000000,349.000000,277.000000,99.000000,67.000000,17724.000000,11949.000000
0.000000,-25.015203,215.746292,216.342804,0.000000,0.000000,0.000000,24757.000000,11013.000000,8929.000000,353.000000,277.000000,64.000000,67.000000,17754.000000,11973.000000
0.000000,-25.010729,215.746292,216.342804,0.000000,0.000000,0.000000,24899.000000,11013.000000,9061.000000,353.000000,281.000000,65.000000,64.000000,17777.000000,11984.000000
0.000000,-25.015400,215.746292,216.342804,0.000000,0.000000,0.000000,24914.000000,11013.000000,9061.000000,353.000000,281.000000,67.000000,64.000000,17813.000000,12008.000000
0.000000,-25.017464,215.746292,216.342804,0.000000,0.000000,0.000000,24923.000000,11013.000000,9061.000000,353.000000,281.000000,67.000000,65.000000,17837.000000,12024.000000
0.000000,-25.014772,215.746292,216.342804,0.000000,0.000000,0.000000,24931.000000,11013.000000,9061.000000,353.000000,281.000000,67.000000,67.000000,17873.000000,12047.000000
0.000000,-25.017014,215.746292,216.342804,0.000000,0.000000,0.000000,24931.000000,11013.000000,9061.000000,353.000000,281.000000,67.000000,67.000000,17896.000000,12062.000000
0.000000,-25.019260,215.746292,216.342804,0.000000,0.000000,0.000000,25077.000000,11145.000000,9061.000000,356.000000,281.000000,64.000000,67.000000,17924.000000,12086.000000
0.000000,-25.020258,215.746292,216.342804,0.000000,0.000000,0.000000,25217.000000,11145.000000,9191.000000,356.000000,287.000000,64.000000,199.000000,17948.000000,12098.000000
0.000000,-25.021254,215.746292,216.342804,0.000000,0.000000,0.000000,25231.000000,11145.000000,9191.000000,356.000000,287.000000,67.000000,64.000000,17983.000000,12121.000000
0.000000,-25.021698,215.746292,216.342804,0.000000,0.000000,0.000000,25239.000000,11145.000000,9191.000000,356.000000,287.000000,67.000000,64.000000,18007.000000,12137.000000
0.000000,-25.022135,215.746292,216.342804,0.000000,0.000000,0.000000,25251.000000,11145.000000,9191.000000,356.000000,287.000000,67.000000,67.000000,18042.000000,12161.000000
0.000000,-25.022327,215.746292,216.342804,0.000000,0.000000,0.000000,25251.000000,11145.000000,9191.000000,356.000000,287.000000,67.000000,67.000000,18066.000000,12177.000000
0.000000,-25.022524,215.746292,216.342804,0.000000,0.000000,0.000000,25261.000000,11145.000000,9191.000000,356.000000,287.000000,67.000000,67.000000,18102.000000,12201.000000
0.000000,-25.017014,215.746292,216.342804,0.000000,0.000000,0.000000,25398.000000,11276.000000,9191.000000,360.000000,287.000000,199.000000,67.000000,18120.000000,12216.000000
0.000000,-25.019260,215.746292,216.342804,0.000000,0.000000,0.000000,25536.000000,11276.000000,9322.000000,360.000000,290.000000,64.000000,64.000000,18155.000000,12235.000000
0.000000,-25.020258,215.746292,216.342804,0.000000,0.000000,0.000000,25542.000000,11276.000000,9322.000000,360.000000,290.000000,64.000000,64.000000,18178.000000,12251.000000
0.000000,-25.021254,215.746292,216.342804,0.000000,0.000000,0.000000,25561.000000,11276.000000,9322.000000,360.000000,290.000000,67.000000,64.000000,18213.000000,12275.000000
0.000000,-25.021698,215.746292,216.342804,0.000000,0.000000,0.000000,25561.000000,11276.000000,9322.000000,360.000000,290.000000,67.000000,64.000000,18236.000000,12291.000000
0.000000,-25.022135,215.746292,216.342804,0.000000,0.000000,0.000000,25579.000000,11276.000000,9322.000000,360.000000,290.000000,67.000000,67.000000,18272.000000,12314.000000
0.000000,-25.022327,215.746292,216.342804,0.000000,0.000000,0.000000,25738.000000,11412.000000,9322.000000,366.000000,290.000000,67.000000,67.000000,18287.000000,12329.000000
0.000000,-25.016916,215.746292,216.342804,0.000000,0.000000,0.000000,25745.000000,11412.000000,9322.000000,366.000000,290.000000,67.000000,67.000000,18322.000000,12353.000000
0.000000,-25.018562,215.746292,216.342804,0.000000,0.000000,0.000000,26020.000000,11541.000000,9457.000000,370.000000,294.000000,135.000000,64.000000,18339.000000,12365.000000
0.000000,-25.020216,215.746292,216.342804,0.000000,0.000000,0.000000,26045.000000,11541.000000,9457.000000,370.000000,294.000000,99.000000,64.000000,18373.000000,12389.000000
0.000000,-25.020947,215.746292,216.342804,0.000000,0.000000,0.000000,26045.000000,11541.000000,9457.000000,370.000000,294.000000,99.000000,64.000000,18396.000000,12404.000000
0.000000,-25.021677,215.746292,216.342804,0.000000,0.000000,0.000000,26053.000000,11541.000000,9457.000000,370.000000,294.000000,99.000000,65.000000,18432.000000,12428.000000
0.000000,-25.022005,215.746292,216.342804,0.000000,0.000000,0.000000,26069.000000,11541.000000,9457.000000,370.000000,294.000000,99.000000,67.000000,18455.000000,12444.000000
0.000000,-25.022327,215.746292,216.349106,0.000000,0.000000,0.000000,26236.000000,11673.000000,9457.000000,373.000000,294.000000,107.000000,67.000000,18476.000000,12468.000000
0.000000,-25.022470,215.746292,216.345062,0.000000,0.000000,0.000000,26502.000000,11802.000000,9589.000000,377.000000,297.000000,64.000000,199.000000,18494.000000,12479.000000
0.000000,-25.022614,215.746292,216.343277,0.000000,0.000000,0.000000,26528.000000,11802.000000,9589.000000,377.000000,297.000000,99.000000,64.000000,18524.000000,12502.000000
0.000000,-25.017075,215.746292,216.342972,0.000000,0.000000,0.000000,26528.000000,11802.000000,9589.000000,377.000000,297.000000,99.000000,64.000000,18548.000000,12518.000000
0.000000,-25.014534,215.746292,216.342834,0.000000,0.000000,0.000000,26545.000000,11802.000000,9589.000000,377.000000,297.000000,107.000000,65.000000,18582.000000,12542.000000
0.000000,-25.016834,215.746292,216.342804,0.000000,0.000000,0.000000,26695.000000,11937.000000,9589.000000,381.000000,297.000000,97.000000,67.000000,18596.000000,12558.000000
0.000000,-25.019150,215.746292,216.342804,0.000000,0.000000,0.000000,26711.000000,11937.000000,9589.000000,381.000000,297.000000,99.000000,67.000000,18631.000000,12582.000000
0.000000,-25.020176,215.746292,216.342804,0.000000,0.000000,0.000000,26981.000000,12061.000000,9719.000000,386.000000,300.000000,133.000000,64.000000,18646.000000,12592.000000
0.000000,-25.021206,215.746292,216.342804,0.000000,0.000000,0.000000,27157.000000,12207.000000,9719.000000,392.000000,300.000000,231.000000,64.000000,18664.000000,12616.000000
0.000000,-25.021658,215.746292,216.342804,0.000000,0.000000,0.000000,27158.000000,12207.000000,9719.000000,392.000000,300.000000,64.000000,64.000000,18688.000000,12631.000000
0.000000,-25.015524,215.746292,216.342804,0.000000,0.000000,0.000000,27168.000000,12207.000000,9719.000000,392.000000,300.000000,65.000000,64.000000,18724.000000,12655.000000
0.000000,-25.017559,215.746292,216.342804,0.000000,0.000000,0.000000,27330.000000,12339.000000,9719.000000,398.000000,300.000000,199.000000,67.000000,18740.000000,12670.000000
0.000000,-25.013010,215.746292,216.342804,0.000000,0.000000,0.000000,27341.000000,12339.000000,9719.000000,398.000000,300.000000,64.000000,67.000000,18776.000000,12694.000000
0.000000,-25.015736,215.746292,216.342804,0.000000,0.000000,0.000000,27486.000000,12339.000000,9850.000000,398.000000,304.000000,65.000000,64.000000,18798.000000,12706.000000
0.000000,-25.018480,215.746292,216.342804,0.000000,0.000000,0.000000,27503.000000,12339.000000,9850.000000,398.000000,304.000000,67.000000,64.000000,18834.000000,12730.000000
0.000000,-25.019690,215.746292,216.342804,0.000000,0.000000,0.000000,27503.000000,12339.000000,9850.000000,398.000000,304.000000,67.000000,64.000000,18858.000000,12746.000000
0.000000,-25.016146,215.746292,216.342804,0.000000,0.000000,0.000000,27647.000000,12468.000000,9850.000000,402.000000,304.000000,96.000000,65.000000,18887.000000,12768.000000
0.000000,-25.018003,215.746292,216.353333,0.000000,0.000000,0.000000,27662.000000,12468.000000,9850.000000,402.000000,304.000000,96.000000,67.000000,18910.000000,12784.000000
0.000000,-25.013277,215.746292,216.355621,0.000000,0.000000,0.000000,27677.000000,12468.000000,9850.000000,402.000000,304.000000,99.000000,67.000000,18945.000000,12808.000000
0.000000,-25.015934,215.746292,216.347412,0.000000,0.000000,0.000000,27685.000000,12468.000000,9850.000000,402.000000,304.000000,99.000000,67.000000,18969.000000,12824.000000
0.000000,-25.018604,215.746292,216.343781,0.000000,0.000000,0.000000,27958.000000,12601.000000,9982.000000,406.000000,308.000000,199.000000,199.000000,18995.000000,12844.000000
0.000000,-25.013187,215.746292,216.343140,0.000000,0.000000,0.000000,27958.000000,12601.000000,9982.000000,406.000000,308.000000,199.000000,199.000000,19022.000000,12859.000000
0.000000,-25.016911,215.746292,216.353409,0.000000,0.000000,0.000000,27966.000000,12601.000000,9982.000000,406.000000,308.000000,64.000000,64.000000,19057.000000,12883.000000
0.000000,-25.018557,215.746292,216.346619,0.000000,0.000000,0.000000,27993.000000,12601.000000,9982.000000,406.000000,308.000000,67.000000,67.000000,19079.000000,12899.000000
0.000000,-25.020208,215.746292,216.343628,0.000000,0.000000,0.000000,28005.000000,12601.000000,9982.000000,406.000000,308.000000,67.000000,67.000000,19115.000000,12922.000000
0.000000,-25.020941,215.746292,216.343094,0.000000,0.000000,0.000000,28283.000000,12738.000000,10113.000000,411.000000,311.000000,199.000000,199.000000,19129.000000,12934.000000
0.000000,-25.021671,215.746292,216.342850,0.000000,0.000000,0.000000,28314.000000,12738.000000,10113.000000,411.000000,311.000000,99.000000,64.000000,19165.000000,12957.000000
0.000000,-25.021999,215.746292,216.342819,0.000000,0.000000,0.000000,28479.000000,12873.000000,10113.000000,418.000000,311.000000,99.000000,64.000000,19175.000000,12973.000000
0.000000,-25.022320,215.746292,216.342804,0.000000,0.000000,0.000000,28626.000000,13005.000000,10113.000000,422.000000,311.000000,64.000000,64.000000,19203.000000,12997.000000
0.000000,-25.022463,215.746292,216.342804,0.000000,0.000000,0.000000,28802.000000,13135.000000,10113.000000,426.000000,311.000000,96.000000,67.000000,19214.000000,13013.000000
0.000000,-25.022606,215.746292,216.342804,0.000000,0.000000,0.000000,28993.000000,13267.000000,10113.000000,429.000000,311.000000,99.000000,67.000000,19232.000000,13035.000000
0.000000,-25.022669,215.746292,216.342804,0.000000,0.000000,0.000000,29159.000000,13396.000000,10113.000000,433.000000,311.000000,99.000000,67.000000,19246.000000,13051.000000
0.000000,-25.017975,215.746292,216.342804,0.000000,0.000000,0.000000,29438.000000,13528.000000,10247.000000,436.000000,315.000000,96.000000,199.000000,19270.000000,13070.000000
0.000000,-25.019329,215.746292,216.342804,0.000000,0.000000,0.000000,29448.000000,13528.000000,10247.000000,436.000000,315.000000,99.000000,199.000000,19295.000000,13086.000000
0.000000,-25.020687,215.746292,216.366699,0.000000,0.000000,0.000000,29605.000000,13659.000000,10247.000000,440.000000,315.000000,97.000000,64.000000,19318.000000,13110.000000
0.000000,-25.021282,215.746292,216.351395,0.000000,0.000000,0.000000,29621.000000,13659.000000,10247.000000,440.000000,315.000000,99.000000,65.000000,19340.000000,13125.000000
0.000000,-25.021883,215.746292,216.344650,0.000000,0.000000,0.000000,29772.000000,13791.000000,10247.000000,444.000000,315.000000,64.000000,67.000000,19370.000000,13149.000000
0.000000,-25.022148,215.746292,216.343460,0.000000,0.000000,0.000000,29782.000000,13791.000000,10247.000000,444.000000,315.000000,64.000000,67.000000,19393.000000,13165.000000
0.000000,-25.022415,215.746292,216.342926,0.000000,0.000000,0.000000,29792.000000,13791.000000,10247.000000,444.000000,315.000000,65.000000,67.000000,19428.000000,13188.000000
0.000000,-25.016932,215.746292,216.342850,0.000000,0.000000,0.000000,29792.000000,13791.000000,10247.000000,444.000000,315.000000,65.000000,67.000000,19452.000000,13204.000000
0.000000,-25.019213,215.746292,216.342804,0.000000,0.000000,0.000000,30083.000000,13921.000000,10379.000000,450.000000,319.000000,96.000000,199.000000,19476.000000,13223.000000
0.000000,-25.013632,215.746292,216.342804,0.000000,0.000000,0.000000,30092.000000,13921.000000,10379.000000,450.000000,319.000000,97.000000,64.000000,19499.000000,13239.000000
0.000000,-25.017183,215.746292,216.342804,0.000000,0.000000,0.000000,30246.000000,14053.000000,10379.000000,453.000000,319.000000,32.000000,65.000000,19525.000000,13263.000000
0.000000,-25.018755,215.746292,216.342804,0.000000,0.000000,0.000000,30260.000000,14053.000000,10379.000000,453.000000,319.000000,96.000000,67.000000,19549.000000,13279.000000
0.000000,-25.020332,215.746292,216.342804,0.000000,0.000000,0.000000,30326.000000,14091.000000,10379.000000,455.000000,319.000000,133.000000,67.000000,19582.000000,13302.000000
0.000000,-25.021029,215.746292,216.342804,0.000000,0.000000,0.000000,30423.000000,14186.000000,10379.000000,459.000000,319.000000,96.000000,67.000000,19602.000000,13317.000000
0.000000,-25.016125,215.746292,216.342804,0.000000,0.000000,0.000000,30579.000000,14186.000000,10510.000000,459.000000,323.000000,99.000000,199.000000,19632.000000,13336.000000
0.000000,-25.017982,215.746292,216.342804,0.000000,0.000000,0.000000,30751.000000,14318.000000,10510.000000,463.000000,323.000000,99.000000,64.000000,19642.000000,13352.000000
0.000000,-25.014254,215.746292,216.342804,0.000000,0.000000,0.000000,31061.000000,14586.000000,10510.000000,473.000000,323.000000,231.000000,64.000000,19658.000000,13376.000000
0.000000,-25.016638,215.746292,216.342804,0.000000,0.000000,0.000000,31092.000000,14586.000000,10510.000000,473.000000,323.000000,99.000000,67.000000,19682.000000,13390.000000
0.000000,-25.019028,215.746292,216.342804,0.000000,0.000000,0.000000,31238.000000,14718.000000,10510.000000,477.000000,323.000000,207.000000,67.000000,19710.000000,13414.000000
0.000000,-25.020086,215.746292,216.342804,0.000000,0.000000,0.000000,31238.000000,14718.000000,10510.000000,477.000000,323.000000,207.000000,67.000000,19734.000000,13430.000000
0.000000,-25.021145,215.746292,216.342804,0.000000,0.000000,0.000000,31546.000000,14850.000000,10643.000000,481.000000,327.000000,96.000000,199.000000,19757.000000,13449.000000
0.000000,-25.021616,215.746292,216.342804,0.000000,0.000000,0.000000,31718.000000,14985.000000,10643.000000,486.000000,327.000000,33.000000,64.000000,19765.000000,13465.000000
0.000000,-25.022087,215.746292,216.342804,0.000000,0.000000,0.000000,31876.000000,15119.000000,10643.000000,490.000000,327.000000,231.000000,65.000000,19790.000000,13488.000000
0.000000,-25.022299,215.746292,216.353333,0.000000,0.000000,0.000000,31913.000000,15119.000000,10643.000000,490.000000,327.000000,99.000000,67.000000,19806.000000,13504.000000
0.000000,-25.022511,215.746292,216.345062,0.000000,0.000000,0.000000,31918.000000,15119.000000,10643.000000,490.000000,327.000000,99.000000,67.000000,19842.000000,13528.000000
0.000000,-25.022600,215.746292,216.343613,0.000000,0.000000,0.000000,31918.000000,15119.000000,10643.000000,490.000000,327.000000,99.000000,67.000000,19866.000000,13544.000000
0.000000,-25.022696,215.746292,216.342972,0.000000,0.000000,0.000000,32196.000000,15254.000000,10775.000000,494.000000,331.000000,64.000000,199.000000,19894.000000,13562.000000
0.000000,-25.022736,215.746292,216.342850,0.000000,0.000000,0.000000,32217.000000,15254.000000,10775.000000,494.000000,331.000000,99.000000,64.000000,19918.000000,13576.000000
0.000000,-25.022778,215.746292,216.342804,0.000000,0.000000,0.000000,32364.000000,15386.000000,10775.000000,497.000000,331.000000,64.000000,65.000000,19946.000000,13600.000000
0.000000,-25.016199,215.746292,216.342804,0.000000,0.000000,0.000000,32380.000000,15386.000000,10775.000000,497.000000,331.000000,96.000000,67.000000,19969.000000,13616.000000
0.000000,-25.018761,215.746292,216.342804,0.000000,0.000000,0.000000,32394.000000,15386.000000,10775.000000,497.000000,331.000000,99.000000,67.000000,20004.000000,13640.000000
0.000000,-25.019896,215.746292,216.342804,0.000000,0.000000,0.000000,32394.000000,15386.000000,10775.000000,497.000000,331.000000,99.000000,67.000000,20028.000000,13656.000000
0.000000,-25.021036,215.746292,216.342804,0.000000,0.000000,0.000000,32537.000000,15386.000000,10905.000000,497.000000,334.000000,99.000000,64.000000,20064.000000,13675.000000
0.000000,-25.021542,215.746292,216.342804,0.000000,0.000000,0.000000,32682.000000,15519.000000,10905.000000,501.000000,334.000000,64.000000,64.000000,20079.000000,13691.000000
0.000000,-25.016439,215.746292,216.342804,0.000000,0.000000,0.000000,32698.000000,15519.000000,10905.000000,501.000000,334.000000,65.000000,65.000000,20114.000000,13714.000000
0.000000,-25.018215,215.746292,216.342804,0.000000,0.000000,0.000000,32829.000000,15628.000000,10905.000000,504.000000,334.000000,133.000000,67.000000,20127.000000,13730.000000
0.000000,-25.019997,215.746292,216.342804,0.000000,0.000000,0.000000,33019.000000,15782.000000,10905.000000,510.000000,334.000000,64.000000,67.000000,20151.000000,13753.000000
0.000000,-25.020782,215.746292,216.342804,0.000000,0.000000,0.000000,33019.000000,15782.000000,10905.000000,510.000000,334.000000,64.000000,67.000000,20175.000000,13769.000000
0.000000,-25.021576,215.746292,216.366699,0.000000,0.000000,0.000000,33053.000000,15782.000000,10905.000000,510.000000,334.000000,107.000000,67.000000,20204.000000,13793.000000
0.000000,-25.021931,215.746292,216.351395,0.000000,0.000000,0.000000,33332.000000,15911.000000,11035.000000,513.000000,338.000000,97.000000,199.000000,20219.000000,13803.000000
0.000000,-25.022280,215.746292,216.344650,0.000000,0.000000,0.000000,33350.000000,15911.000000,11035.000000,513.000000,338.000000,99.000000,64.000000,20255.000000,13827.000000
0.000000,-25.022436,215.746292,216.343460,0.000000,0.000000,0.000000,33360.000000,15911.000000,11035.000000,513.000000,338.000000,99.000000,65.000000,20279.000000,13842.000000
0.000000,-25.022593,215.746292,216.342926,0.000000,0.000000,0.000000,33508.000000,16041.000000,11035.000000,518.000000,338.000000,64.000000,67.000000,20303.000000,13865.000000
0.000000,-25.022661,215.746292,216.342850,0.000000,0.000000,0.000000,33527.000000,16041.000000,11035.000000,518.000000,338.000000,99.000000,67.000000,20327.000000,13881.000000
0.000000,-25.022730,215.746292,216.342804,0.000000,0.000000,0.000000,33532.000000,16041.000000,11035.000000,518.000000,338.000000,99.000000,67.000000,20363.000000,13905.000000
0.000000,-25.022757,215.746292,216.342804,0.000000,0.000000,0.000000,33811.000000,16173.000000,11166.000000,521.000000,341.000000,64.000000,199.000000,20379.000000,13917.000000
0.000000,-25.022783,215.746292,216.342804,0.000000,0.000000,0.000000,33832.000000,16173.000000,11166.000000,521.000000,341.000000,99.000000,64.000000,20412.000000,13940.000000
0.000000,-25.022799,215.746292,216.342804,0.000000,0.000000,0.000000,33979.000000,16306.000000,11166.000000,525.000000,341.000000,231.000000,64.000000,20425.000000,13956.000000
0.000000,-25.017210,215.746292,216.342804,0.000000,0.000000,0.000000,33998.000000,16306.000000,11166.000000,525.000000,341.000000,97.000000,67.000000,20459.000000,13980.000000
0.000000,-25.018774,215.746292,216.342804,0.000000,0.000000,0.000000,33998.000000,16306.000000,11166.000000,525.000000,341.000000,97.000000,67.000000,20483.000000,13996.000000
0.000000,-25.020346,215.746292,216.342804,0.000000,0.000000,0.000000,34021.000000,16306.000000,11166.000000,525.000000,341.000000,99.000000,67.000000,20519.000000,14018.000000
0.000000,-25.021042,215.746292,216.342804,0.000000,0.000000,0.000000,34164.000000,16438.000000,11166.000000,529.000000,341.000000,64.000000,67.000000,20535.000000,14034.000000
0.000000,-25.016972,215.746292,216.342804,0.000000,0.000000,0.000000,34303.000000,16438.000000,11297.000000,529.000000,345.000000,64.000000,64.000000,20570.000000,14052.000000
0.000000,-25.018604,215.746292,216.342804,0.000000,0.000000,0.000000,34316.000000,16438.000000,11297.000000,529.000000,345.000000,67.000000,64.000000,20593.000000,14068.000000
